lon,lat,E,N,chainage1,chainage2,deltaE,deltaN,heading1,heading_medfilt,heading_movmean,piecenum,rad_heading_movmean,rad_delta_heading
113.06293,37.9698,-10587.63,16974.74,85.62,20896.04,-10.11,-2.99,253.5227,253.4867,253.4593,38,4.42369959,0.00028186
113.06281,37.96978,-10597.74,16971.75,85.64,20906.59,-10.1,-3.01,253.388,253.4928,253.4755,38,4.42398145,0.00028186
113.0627,37.96975,-10607.84,16968.73,85.65,20917.13,-10.1,-2.99,253.4928,253.4928,253.4916,38,4.42426331,-4.174e-05
113.06258,37.96973,-10617.95,16965.74,85.67,20927.66,-10.1,-2.99,253.5279,253.4928,253.4892,38,4.42422157,-6.314e-05
113.06246,37.9697,-10628.05,16962.75,85.68,20938.2,-10.1,-3.01,253.429,253.4928,253.4856,38,4.42415843,-6.314e-05
113.06235,37.96968,-10638.15,16959.75,85.7,20948.74,-10.09,-2.99,253.5096,253.4748,253.482,38,4.42409529,-6.313e-05
113.06223,37.96965,-10648.24,16956.76,85.71,20959.27,-10.09,-2.99,253.4748,253.4748,253.4784,38,4.42403216,-0.00016682
113.06212,37.96963,-10658.34,16953.76,85.73,20969.8,-10.09,-3.01,253.3758,253.4748,253.4688,38,4.42386534,-0.00010368
113.062,37.9696,-10668.43,16950.75,85.74,20980.33,-10.09,-2.96,253.6666,253.4748,253.4629,38,4.42376166,-0.00010368
113.06189,37.96958,-10678.52,16947.8,85.76,20990.84,-10.08,-3.01,253.3633,253.4451,253.4569,38,4.42365798,-8.253e-05
113.06177,37.96955,-10688.6,16944.78,85.77,21001.36,-10.09,-2.98,253.515,253.4451,253.4522,38,4.42357545,-8.252e-05
113.06166,37.96953,-10698.69,16941.8,85.79,21011.88,-10.08,-3,253.4451,253.4451,253.4475,38,4.42349293,9.337e-05
113.06154,37.9695,-10708.77,16938.8,85.8,21022.4,-10.08,-3.03,253.2459,253.4511,253.4528,38,4.4235863,9.336e-05
113.06142,37.96948,-10718.85,16935.77,85.82,21032.93,-10.08,-2.97,253.5902,253.4511,253.4582,38,4.42367966,9.337e-05
113.06131,37.96945,-10728.92,16932.8,85.83,21043.43,-10.09,-3,253.4511,253.4718,253.4635,39,4.42377303,7.519e-05
